song_id,name,isrc
u4JUg2+BHVdpU5u7JUahdTUBtl6txkJwPjBk2ZUi5/o=,gene (Instrumental),JPVP01322901
1E5r7sG3W2Z7VWut23mA/cWL/yL9rlom/TlyJaKa7cI=,No Strings Attached,USJI10000046
/JXU4icVTJhj7ZT+2+wR+MqlYCqH4M5GKwbcgwSuhe8=,天堂之後 (Take Me Away),TWK231602425
D9NnzI4cIkw/PGi5Cmp1KeWqTIuUV378LKZ0qikHBz4=,Look For the Silver Lining,USSM11506408
idsGFhVFLo4k4cqw4NoC2LCIUZ7QFlpPBR6dnqQcxbY=,海闊天空,TWB819439608
M6UTUiyooDfbjnkhOSt0n+HJdSXwoVv94GlDFfPK/2c=,High Rise,
Fz0BcMFgxH077EiOtvUzzb1Mc3hC52iUkU9zQm1wqEc=,白紙,TWA219710306
Lho8N8liCgdJXYWB8YNgAc0p/eKe3UQCPAo5tzZzQYI=,Rock Me In(煞到你),USJI10801321
ZUVvk7m74CzFcXDvf+SH403ECLSOdc7Tai9eafJ+j8s=,若,SGT451000198
bT38xTvA5+QkEHLMbA48ttBBUwJvyMJKb6PUsJYK+Sw=,一佰萬,TWB839232802
oHdvz45uO0jNSpn72KiwrpliGaRDbg+m16VVKs1NXKw=,Real Peach,QMFMG1515566
wE8LaKVlfePgwLzLs1ptfkeqhFhcnVmW+Tk9wKfeqpI=,Badlands,CA0K50900277
2sVjoktJVha7dyCDmc29XyGT/WjtMahW9fZWUxdiao4=,Firestarter,JPU901501728
9Lj1mekbDS9I/rSZ/DDNZwtzoPjLDzlUurRp1jQbo7s=,普門品偈‧甘露譜,
f/Q7edV2F2IG7Qd67wF85lNbOmNUz0drWCvlCAgJGXE=,無暇,TWC230714403
8HWUv5btMpIS1aLFwG+u7WOmIal6703NKTJvYHrkelE=,Bounce,USUM71601361
hjTUPsbPFyGbVv84SsLMwIeSRjzogepUQ0QxeixgUbs=,Guitar Rag,USA560559285
tqpklY83U4RBeojci3IwkQYNROddy6B9F7JPx1Eiw6k=,枷鎖,
hKB/RTA4hziBSBXeFuDMDhmY5v4622UqMLZ0BFpWsRo=,Heavy (Live) [feat. Mali Music],TCACG1543271
07YLHaIUb9+5YgWhPU1IxDoR8/HWQ5DnbLEiScf2gOE=,Canon,JPKI01311463
eVOs+ywdtDJqZkg/5Oa+kQT/fXuWFoTAhdnzXpnTsHU=,Sometimes When We Touch,TWB819336804
0GfYAK4siqRQt5UX1OVe7HZ5K4P+d7RswBz7WaSaHGY=,穿長筒靴的貓,
GOEoQRhNScyZh9F/oPQcWRUIm6YOBVsovWcwoOKPI1k=,大道風行,TWC570905307
RLknD090vgF7tT5f53BHtxuFEdQalRHr+KyHW1owvVM=,風吹來的地方,
pMRPxZDyZOK3mxn8bc4zyZIrl/P0ThzFgGMB+6vF/R8=,Rudolph The Red-Nosed Reindeer,USUM70502576
fv1b02SSCKFdngelwlhcwytVFBot4iIJ9wyaTwq3Cuo=,紅轎子,TWA450481304
EzWWwzP7Ulh9Db4QSvBawPw5L14QcYvnkvqu8CHW0QA=,Shots,USUM71505972
LEtHjMZN0Nzt+iCzNQawJ9L69QIDXsixwTno6QRcWnQ=,1%,JPKI01312986
kcanodfTmsrbSqb+5uKpy3qubmMXrNNY9WEuD9238Ek=,Back Up,USSM11505761
ifZoriNCUyfxf9AbbZE3y/PeduipvotA/wz8USBRc54=,眼看心勿動,HKD250616807
cKpyCff21Q6p/nOaptWtIDBXNt/5ZEVFEBZhIlFpZFI=,D'You Know What I Mean?,GBAAW9700268
JhbaWBhY9xyVUPIXDYwFAmZ1nAMmCp+PCXGIKG1Yrbo=,Nobody Really Cares If You Don't Go To The Party,GBX721400150
tfm2XPqQMme5X1PaKYyCxA4utAH28bNGIZPLdqPiQTE=,迴憶 (Reminiscence),TWA471108015
YHS7L2iGY0GDUosWF42pF+3t+rXdRJBekHdK/cRDHWQ=,愛是一個圓,TWA471006006
rwaJR8P2h7FNoheH2ZTnkiR8HGpktHmLEkCfT8rYyLM=,My Spirit Will Go On,GBAJE0400117
+Sfgl/zVJ5Iv0mTEk75LLIZ2s9W50pRbuu502Uhp01k=,Wrecking Ball,TCACS1690600
T1hVJiAB0RtNTQCqBnfL+nKPrCTjSYRKXdcdSZAnAx8=,上心,HKG401100266
p7DBvmIo12j8L8oSAb0wgg5EQ0eDhQPSGQwpcUAT+Y8=,悸動,TWA211024610
fL6HwAnDbUt1E9GYHWSh8MND4wqWVtMWr9WIh5bpxRM=,Get It Myself,USUYG1114359
Dxt5J9FaCYr5otnTkWGroHjuwcois4ne4zXwMCG8bdQ=,I'm Your Angel - Celine Dion| R. Kelly),CAC229800208
d3nnVbC7lJLGVJor+A/ROkm13BiHjRvJzh9K7ELYteM=,Legion,
u/5UuG1US0dGHdTlrklFZEml/LF4MNNnsxIs4AAEls4=,Fake,JPU901603505
QJWsrZm7q52m9hRDRAk22tGVuIIiLN6GlS7zjNOole8=,主禱文 (LORD'S PRAYER),TWA451294509
Ohq/Qp9r1MJsgHhL9g1S7qZM4MGJQqAY1fAvoajLl3o=,歲月的船,
1ZHosBDVKFFfxB9UJfYsYXn9AzjKx5CqwohE3vOnWjI=,Wizard (Tchami Remix),NLZ541400133
eTJuvVBFqfAxxe2m/xeQhnijZd7Psv0QU8TPnS0mP3g=,สั่น,THBEC0000276
qh2Dy3491t/h1zcKx1reKloY9e+atyU7giLK708n8dc=,破碎的收音機,TWA770300181
3r38CYXzTk2Q7QkgTTtFYtMqcR4sygwQt56Bcb8tdZw=,Dead Memories,NLA320886996
Ta2rHVjqM3viDZAVZqTzzKjO0/mKei9awSH1pIH7YJo=,Christmas Time Is Here,FR0W69938355
dAachAibovAOypF33cCnbRYtkpRRenwRjmtczZOPzsM=,너 내게로 와라,KRA381600475
x67lH9zzbuPEXyDLrZBFtJNSUpfnTGHUnNrBh+ggHKk=,Break,USKO11501146
gPzbNTr5CeuNBQKipfvd8hT7y6w5FMGgg9Kd3CMluDI=,Broken-Karted,USWD11264132
M5bbKTtI7EF25qsCrCRj1+udTGkwglXQ4n/vZmqUycI=,Nalivan (是誰要出嫁),TWC011100841
INaAtz+zyY5sgRLXX9iHR9L3XLtlX5hiU/cIWOir87Q=,The Funkatron,GBKCF1600444
d+5YRZKw9Bs6uCY0/3N9oVmVQqFapONPMFAZiQ0PY34=,Easy,GBCRL1600234
xv300JGMrLK94nv4ApGUHt+G+uj5DY0HcF3HhzfYelA=,Holiday - Teebs Featuring Jonti,US25X1085764
Z7Mvcw6OFu4So8ES4v7zuw5sUt1Te7YB2G18CD4i9Cg=,you are my everything,KRB920125142
bF+7kvDZ/q7VT1a1cSVPUHDVqjmuLg/tOks6LS8wAo0=,瀟灑走一回,HKI499503202
/W2BgXdQ3BTCKeH0LaQnyrIYg8VKx15kTB3gaqJgnTs=,一九四五,TWB511691901
wg1RR/3fAMt2OF8YpCxWXPsvlUOjH/H6HhPFw/wr31s=,捨不得將愛說出口,TWB479408101
ic4x8rWBM2jtipMzq2f/h8VuXsAugUYg17FEZAQ3V5M=,失敗者的飛翔,TWK011000010
2PnNDeuQ2tKY+uU/brbrm6tZ9QDYvSrknyVjHXQcoQY=,Concerto No. 12 In C Major Op. 8 No. 12 Rv 178 (From 'Il Cimento Dell'Armonia E Dell'Inventione'): II. Largo,EMIDD0160279
CccvJ98n4e2LgqM9ITCbRl7TZ+PtsvgFD9wkTl3C6eM=,"6 Chorale Preludes| BWV 645: Wachet auf| ruft uns die Stimme| BWV 645 ""Choral du veilleur""",FRY229302581
BA3cxofSgNmddocv0rsn2GfvUxqI129QhREaqtXNp38=,Pick Up the Phone,AUBM01600290
+wNwC84B9g1PdjBo4NqAThECsdfZ7pRDvChyxR7H9e0=,Sonate en sol RV.28,TWC011506471
Mv4/AD71A5/yAjyPlIrd1+X/xybYtrbtEQu6lilHiLg=,All About Me,USQX91603117
aZgkguQoqtkKoL7lTCAyHtxYAfg9spSdT8zqDwGiojY=,I Need You (feat. Olaf Blackwood),NLF711700198
gfWMA+iYA4TiQ1acelTEpckq6YipKhxD0OlLfnC9VR8=,Le Poete,FR08E0100170
12B1dr4whVLMGX1v8TKGH8vmqVnSwCLkhkb9DwUN0V8=,Over the rainbow,TWE950100222
G5nSdSuh1EWENy5vZgXIea5K1FVM9ZWzHukrygByfT4=,老婆,TWW471302007
uKJXXvBylbFkaUSzWofdopwOmYUaBpNdXj0JABLaDTY=,LIGHT UP,
6njUlVuM//rYt2LgTZtqHWA2xImvJrJf2wOv3pSu++0=,Green Sleeves,
VglQ5IhNMsX/ciXEd0jYvF89kLIYBv4xuxzBQqpY6As=,男人心,
I3WWxwHS6AqiLbjF6FzogpiAGQ1HtiRmd3dTNykedPc=,The Wheels on the Bus,USA370314609
MuOinXO99100uYmx+UZ3UIMo8vlQK7dwkp9jQRJhrrE=,Dixie,USWD10423094
grMn+uRmR1p4//Rqr6ZTZOh2I4icZQ4QGL6hfRmy8ck=,熱咖啡,TWC239860210
RqJiE2MpARtUgjvHrpCCL6XimcS9Ti0pX4guKKG+BRk=,回憶的沙漏,HKI110800103
MHBX/6gZByMFVGCivKd0qXGrMAKexQiPgtG95PGHSpM=,1 2 3 4,TWAE31601112
qNWRYrtTnS2MVKqVxYmT9zJ4HRbgWBKh2ARODWGo9/Y=,Motivation (Kris O'Neil Remix),NLE711210071
f9zscsTrz3YvoXVqI7YIHewX7mwd317K4mcf3Db13rs=,絢爛花朵,JPVI01400750
momibqLiDha0qn8s94HdZ+rYCNCmCo1xhabNoJ96CZs=,Tomorrowland Anthem 2012,CH3131240004
8o/wyqm4AN5iAfPEdF0odwgQ2/H3aN0+XIbah3nqadA=,Fragments of Time,USQX91300111
J6cEYH4o4LcjzKZ4exeUd9kD4hxXvZEUq6qvAjpPlP0=,Burning Hot,USHM81198386
ViLmy1bjHn+1A36fSIXD9mKLvoLRMMYMPYCopPqlkAw=,沉默的左手,
5jU5cvCrmt+o40IHnoHoyNahr+dgjKwtlWdyxLFe8BI=,真的嗎？,TWE971202503
GBGXvF90D0WiuP0ZGrKEKKg0Nujp/DHEBGxNYOA4hF8=,Lust For Life,USTM39200001
szAp3TUWS8bYZKXO1DXjhuBwaB5ErABZePPp9d0c9Pw=,盤旋 (Soar),TWW831500007
/bAKYjllVW5NcGDCXV1WrfmlOfxc/rDGQGZ58y3mb0U=,茉莉花,HKUM70900632
z7dGZMSw+5RO7uQBVgLXlptZr6XdhPVjKpFSJpHJtmk=,Love Profusion,USWB10300532
2xdrH7YAiXfMPf1u3y4yv8KJ1rlGqdihU95qFb5CgSY=,Cool Jazz,ITO101253241
NKEJZIg8RVxLuwOSqH6s3IheFdM4U0XCecOY0wKNjPU=,王妃 (洛克先生Live版),TWA531036527
649pD/TbCRKvr0n7+4pXIDQkZp4ShSWzOwvduSCz9qo=,ウィーゴー！ （第517話〜590話 OP）,JPP751101093
8ZjOiGdDv+BbQwFPZmC09qkRJ9UhTUE35eB3yHHhHtA=,Blazin',GBUM71300153
MEesixGZ5o37STydaHufdm98a/6SCSnevH+EBkkh6FY=,Deep River Blues,USHM90510052
+lqPix+cScWeuGkyotmvLwJllt7A90OzEvtiW0c7htY=,True Colors (Glee Cast Version),USQX90900704
kVYMyvC+K0VtBMyDG+5AoLD9rT+FLO1O+yK6ByfWgvY=,Moonlight Sonata: Adagio Sostenuto,USA560970811
5InEWcLBoCSCWRz8vNt9q9N/mNjzemSffldLv6yTJmw=,Playa Playa,USVI29900343
sX8yiXsaymVj6VIcfo0qtOflE3oJOOHIEEupmFViIV4=,Wasting Moonlight,NLF711405957
mjea+m/H5nHGhLHEdWx8iCmBtGzHUcF0j4aprS1Edxo=,Skyless,FR1KZ0901190
uOZooEJwpzUTSK+JSnxLeYQ2jz8c+FlWGvF0I3fCt68=,Save the World,GBAAA1100048
sQc4DKsQZ2dpaYA24dyJGZF9B3hUvzEneeuFhYYArwg=,Evenstar,FR59R1624731
U8dx+mkcnAFS53xNINjn8pYQOh8WaOhnK16qYCYmd5E=,Monday To Sunday,KRA391200566
R8hSB00rPAE09AYIht6e+inrDodHevkcRipysSZ9yd8=,The Phoenix,TCACO1625893
AvurJlgM3bO8anF39eM78DuRspsB3Av6LmTh6FIJvbQ=,Modern Unreal (NAOKI KENJI with PAT APPLETON),
iuJHQInU3ZZw6xr5B1PavVs5lVfYxLAQfOEuwVqaMBU=,Gull Up In The Sky,HKH611300309
sGLYBdK4EkYUjRjLpoT0x4c7GWK97EMWwGiKUIDNq3o=,Dust,NLRD51630349
M88TL/V+ksqlhniclOCKbmYEDHGuMXdY4gTRYFFKvFI=,Ima Kono Toki,JPU901501357
Ew0BgORR7dBTf3F8UC+UEU8j8CIbScGQKgmtF4R365E=,Everybody Say Yeah,JPES01002261
haGoaAXRnJY6XXr15EgmgYkxZXeu7ryan7rYdPjRi58=,Relax Yourself,PLS811600233
oXbpOg8tYMhql72zWFoi+YlNq+hF9d9ld99oqutdtcg=,Neon Night,JPU901603674
L0ZOnYy9+ZKym7n7s7ts6ERnjjqWWLEHLwXLs1/nsJ8=,Too Much Between Us,USWH10100004
H/BhQTSVv8VdXCgbSEcuPQzR96FLloNsiB0Fzg4R0Y8=,This Is Our Time (Agora é a nossa hora),CAV161400004
Yd/J1GwfI/S9OEzZxi4hO73vmTw3Ul+4TC6EjraouMQ=,Pennies From Heaven,USSM19803119
XQK0nAn5vjEDo957J48TSgqNT1vAcPcAJH/f8zrmxLc=,Chopin: Mazurka No. 37 in A-Flat Major| Op. 59 No. 2,GBAYC9900061
QP9S/cHfPo0MTF+QxC1pl9rEtid8RJtY1Oknju8k+/Q=,但願給戀火灼傷,HKUM71200622
PnxUfLGoZAuHx6BV6BpKe7dFsaOt50MOYWNuOSVuZLE=,Get It On The Floor,USDJ20300838
DR+9pz4LsK5FOF7NxEqXIK/sKdmW1NA9B52C8rBt/xU=,Into The Light,GBUM71207517
1Tq8nCm4LP9/DWRvsOgRo5Aq9868jZX28KsipWsdtsc=,Greensleeves (version 1982),FR08F8200810
r0dOnCInt3e7Pd/LCW7uft7W0OC1J9RiDqcQRPrp9UI=,今天等我來,HKUM71000496
W8BunJvxWPJuh5fj0+trw0l74AV753vNT6rx+tt2qL4=,Technicolour Beat,GB9L31400017
Hx0aEX4alMUcF9keFSp0N8rPWhrPzliOAHYSYogXhek=,Ladyspiker,JPKI01412186
ouBQxsm6u1imNyEh3nZCn8GEmRg/CiD1/K8fPu9ksvI=,這夜心情 (Tonight's Mood),HKI499802402
4Aux5DGcNq20QtcWpo9UzqK9SIKy/OdJo6syV53YPLA=,怒火紅蓮,
jR1MROusWfpzcJLsbviuzk5EoP2hLPlYiufWaRk6Ad0=,O Fortuna (Original Mix),ITDR81500042
861mwK+XYqYqz7VEcYduNt7sEzqHDa6DewfPVkFazJ0=,이제 그만 싸우자,KRA381208432
P+zfsPidigd8cQ0vzSOJuKsgO46Jo+2RRkHvOPsX+N8=,待續,
5pgenrNeUPXsQPJG3FKoyu1G3JrQewMSHvz9lA8AoZk=,你問我花為什麼開,TWC810801013
hA54MTusZu/I9TgEHRT+FIZnH0XFEZad+G0dx0rWaDE=,我的唇吻不到我愛的人,CNF181500867
Tfuer+8ON4ktO4TVno6Fh/0B44866MFuV6pRMZwyEtE=,Paper Planes,GBUM71109035
Wd1tY93e+/6hKgNs5MzrAmzdyorsi0mtop93wPa4UsQ=,道不虛行鳴瑟風,TWM031526332
/ARTCxkSA17LDcM9h+rBWH8zedQZM3z9guMEZiKcauA=,Helpless (feat. Ja Rule),USAT21603226
BwVQ5SOPCA4DPI7I3g6+eMpyM0CesLPgzb1svH1xvPs=,又不是真的愛,TWC150210005
SPzy1Q+y9rMNKC+TUvV2yQf8VKcnYuuz+XhnJ89PWH4=,月圓時,TWA119200701
2ye24JMfmnBl0oLa6Qqb3X/NmRcjNXNeR8D1rnWvi8U=,Suite Espanola Op.47 - No.3| Sevilla (arr. Heifetz),GBAYC9300796
Nryl2glYxb43sUCFTLaY1XVcJkl+UKBhJyWfyUNWapw=,Country Garden,TWW271600069
CpqI6OiCLwVN6z0a2T9dNAKmgBDgTCqqu/DZ+5Ap/kk=,Strobe,GBTDG1301162
v8YLta4cPDAEBtjtf8XCVa0UrdeiUtAu87nAQ2jEKtg=,沒有找到你,TWX351500013
6NFDBu1tmQSy25JDEGEdJr7XnTZA3ZX201L10JVSq2Y=,The Mind's Eye Intro,USGR10001339
JWJYPb3jgPAc3EdL6up2bIMhY0PR4oiXbNeRPDR4FjE=,The Water (featuring Laura Marling),GBKZV1025578
jK4w/DOlmN25bXLAF6ZPePNl56LKgPbsP5NZ3jvclYs=,Wild Thing,USESK1313861
wDxSUTksdn5ZOTdy+mDA1R6603b+hw4yOyl+aHs6fEg=,總有一首歌讓你想起我,
bFGP34UTqx/2bdYG74sdCsZIGmbDSgg5SufrFdCpTx4=,He Needs Me,DEPZ69281328
i83d2eyKpmeincCYqi9hWFOtXJMWwFypdhNKcyCDSrc=,No Goodbyes,GBAAA0300709
OX2sHDj76nLzoApFem21BDGisVmBhoe2BYCvXBoQBhE=,Let It Rain(下雨吧),GBCTA0900235
HirCIGafeOQC8I3baEMjuphzidGFGJa7BlHk82FtWR4=,主祢是我力量 (You are my strength),USPED1500007
BYPh41So/HKFFbFyLXZOCbCUECbB2WhZZaSNvOY/AUs=,You Are the Fire,JPV501400713
xjjUPufc+730r+OIY3t9XSjIQjS9eI7FDVUjsuCppRE=,Unblinded,QMSTJ1506085
FH7PR0GuGWmnCDt41pKW7bdD0nDor3Qq+tGt6ROnKqo=,In These Arms,USPG19290092
d4IFqDurh+BW21kN6bPXxjdz8I3zS+0rgseXYGfwzZU=,Nisi dominus| RV 608: Cum Dederit Dilectis Suis,SEAEO0426160
qhUmRJo+3Dl0g8W5+zvEj9+J/cX+ezcOrUbBvqYZ9Oo=,N°025,DETQ41500073
iQmMCz5bIkAOldJCgZpVd62Ou6VdWa2FYNiDJlFItoo=,就叫我孩子,TWA459856803
QZW0nTER/4tyET+SrVuL/px3N6GBmLA0xQXZ7w8xFYQ=,Take It To The Head,USCM51200323
GurI+UYfYwC2vlXz+FFZR4E0OqD+DuS2Lx7jzco2hoE=,晚歸的男人,TWB519907208
RdXtObaslwZ2Bh0n6F9xnztjy4yneUYfeR4V8KGarkU=,Arizona,USSM10803204
EDdtc78P4FluOmnOgH7LrQqeU7o/6kXW7EohSM598ww=,Opening,USLS51556201
81WTj1iuAsLXyYwR7rb97N3f73sXGu3jHu2meqNAwnU=,KATAKOI,JPKI01311101
aQocGXvN3h650LtOzqbBOrByMeDmCb/uqc2xCWl3a7A=,The Windmills Of Your Mind,NLA309700007
K+xOZ2g3vEuS9fEgHAkLrzS67ywXT+IsELoT2JUK2e0=,心連心,TWW471306005
Oz76az3/zq/V083KFIznrVo+bJlmtWQ67DVjywTWmZE=,Do What You Like,UK95W1400001
avdHrJoRAurq4bua5WFawJGwx5ediRSNkKmJ4q3Hods=,心愛的伊,TWA459649905
XZ8NeHENR7VYOdmN2nulDoLHMXqiCqarqUSBbA7v7Ds=,NEVER,JPB601063901
d2/x22cjIvuddhOY3OfeR/HwDzhm23a3s2HGZOCvPF4=,無悔這一生,HKG079800098
7wWrwoLi3NhXjd3XBUzG0F+umSEZb++AIt9t7ZXdGIQ=,Auê Do Terra,BRPGD9900309
e8BkEz1eKdiB6xQOqTmjsdCWp/kgrpH8LnyzQfCgyhc=,腳步 (Steps) (Whistle Ver. ),KRA301300313
lC8PHNVt4SaNKru6kejE/8NHpPxd1n/SheGPKGon9Ec=,This I Love,USUM70842911
c6L7/uPrPed3B+dYsliCdN+6XL0VANFEoQyz+tA0o6M=,Rabbit Heart (Raise It Up),GBUM70903474
TMGMzh106coh6SBOllIJHQqcfNZIbx3G7vw2NBFVy/w=,Luvstuck (Original Mix),DEHK90703301
HEboALPwenJ/sgqhhhXk2u5E2eAgCyztyqrlAaJf2us=,Lights & Thunder,GB2CT0900340
3bjSjcZNPYSZIWn8s0mrksPFcqFgS+dr+XEwZDaxTwY=,Miss Polly Had A Dolly,AUAB01301263
KisImvlMttDsdc9cYKenN9doy/gRNQcbe6nVYQr45PQ=,Go For a Ramble,
Ri/XD6D+FuVF/tk6IuIZZFHOF0ZwVUbJSqBPO/IZIKw=,If I Lose Myself (OneRepublic),USUM71215640
SPIl3x7FGhN1Xnn03iXvJqvBlm6fbCNsxcrN+gKaPTc=,"그대니까요 Cause It's You (From KBS Drama ""Love Rain"")",GBMEZ1442098
gOqib190PIfbKwRKQLthWTfXT7jklhOwf+wrz4m36cQ=,You Needed Me,TWA231600041
Rerq1DeveWX8/igvlJtlufGMl0Co475vm86hk49Z5Ig=,Blasé (feat. Future & Rae Sremmurd),USAT21601209
6e8c/CmK1upzLmC6/TK1sVZq/iUXmBcLWzoSVno7rrs=,III. Allegro,USSM11202236
Pn0e6ehYL35v0c/KMZKqlAo8eSPsT5aDq1rDJaf9dBU=,Lionel and Bertie,GB6LT1000066
RWnf/4l7SWH2yAayiU9YJQVOE53e4HNNRxjOEhvEkeo=,Meat Is Murder,GBCRL1100045
A7QPz9cVq7Fu4C/aRyCzfGbkfyZ2xbCAMEG37P107jM=,Master Blaster,JPB601148803
tXdBMl9GyJL5wKfbIZbphSgfhRDvbwWtVK6U/V+gl2o=,秋桜 Originally Performed by 山口百恵 (Kosumosu),JPZ920913831
4c5JbYVrr/2uZNmVEE3ltI5lpVhxpm+JGkeX5GXszVE=,CLOUDY HEART,JPB601700152
rrF8uqOM+9Y2+78tUK3R4o8aGvg0Dw+y2b3HrAk2aAs=,Metal On Metal,CAU118201109
ImTsW3wUUj4fUFCPCgr9o+a5GgfShFG7XwU7LMxnqto=,願祢降臨 (Let Your Glory Fall),USPED1300049
sJ9afE0OtE/b0WwN38DYyfTz87U9HP5DKgLCXnAyqoU=,Im Frühling| D.882,GBAYC0002334
m4saG6bhk7+MQoSSiGqM8OeBhP/O+/eRmorSQWCqgEQ=,Meteor,US7NV1600107
Iq/B+6ubpQFHFNcH9b4X4QW8Ql0O/fDG7CTy4Vnb3uU=,Always Remain,JPSR00006046
dYO8OiJqnPQiOy0YMD4cVblkW3OO5RhnJgeEHa7c2IU=,情人再見,MYHY11401339
NIvRf0W3bTJDjldqq6izsOu+Bbua1zWZ9vBh3LA8kXE=,Tomorrow World,
Db/z2FWu5eIDOqjo8r5kQRCsE33c/CbKDUlEBR5qZK8=,Channel,USHM91671272
PV7ckynRO/ps7OvNLujO/JYDFbAAI/8XNSkxTeUzifc=,Hot Shot,USMC19989408
OpIrQLdK1gkHJXUmIz4Gbf5CzWeFGrsmnmKYxAmvyu8=,全心全意愛你,TWV270800703
lMdPXGkVNHsSzuAbZh6rpWUP7OX/HG/9k1rVwYPITgQ=,Pachelbel / Arr Prizeman: Sanctus,GBHKE1300123
mfhWRcIhRmmEvKDJ6O3LPwT6v8W+MfT9uu38LNsdJ9s=,Memory (回憶),
cWyk1dtO1xNHs3tG4BNYungKX6bYJJJs2GlyoXJhFNY=,冤家,HKD250130808
KPigVrEQNKfOXLCbJItbwEnsxWcsERk4SPz93WKjSNY=,Aubrey,USEE10180678
SotVYhSU/JaW41R52mmKG1/+WdrplB/JkInaFgpmUH8=,Lighters Up,USRC11201512
oRvVUh1v5OYtXVc1iUu0BlVvRJTEFe1POFyhzF+nJ38=,Love Hurts,USSM19915124
2kX/R9TS/Vb03UQ3XpijjNU4CUzs6hqfUo8QPhufC4Y=,Full Moon,KRA381601563
4HxpnfZRRg4zbC8RfuEB5I76z2AgbLIbGv4IsCTCqqM=,Native American Flute (Serenity),ITO101121558
x7KD3yG5CIuuXBj/bgOCQgJ5R9ZWnpYNe2wuvlfymjE=,Oscilla,CA0RZ1500001
QzihtQ815oJGrRluFdu18ofXzl6NSk4rsZaYvkW6ag8=,Just Let Go,USD8D1638005
TJOkIfJznyBpnBhFeSbF7+6m8hRIW7TuvlqcX6iTAcU=,C.O.S.M.O.S. ～秋桜～,JPB601404548
F9T9rhnm0zsoy8hTm91Lev53Kbenpse/FaqVUnnk5K0=,Open Heart (feat. Lissie),CAN111500277
h3VtKLIUQhlhYIdjC7hzEFFq5qyWuYxO9FlmBxNM9fI=,Sad Songs (Say So Much),SGUM71400066
xFMCCUU7/36keyH3V4vv5nYDDymReEtZrq4It2zprNE=,Fuck That Shit,USSM10304354
mR8+j9PmvWdsGbz6ixChTAWUsz1HEQGUQc8HyoIkKOc=,WE ARE FUNKY MONKEY BABYS,JPN901202120
zZrgPpMP1I8MreC1ChtBPkXegwaQqhQ0Bven9ie2jmc=,Mom Help (Calming Music),PLL431466690
q/E4d/Ru8Z4g9dHv/0M1qOh82PUpB/2Ut588w79E1Rk=,任逍遙,HKB629920410
3bdpwqu4oRuxZNgp4YysPWNxInea30F5cnEwUaFwH2o=,Borders,USUG11501551
6CU1VyvtK2mKae8KNIr7G6v3v42DbWMjtGXuG1OxYCI=,GO GET LIVING,
L3vR0dLC/IXjJETI8hN+24/mR+qOzPeqaJwVaaKdiyQ=,愛你太深,HKA610100423
Dy6kmLSizDWwwy7uzPPXZuAmpNS/QDi4rVm0nWBLk2U=,Holyghost,TCACM1681201
nBUcogzFQe/0FDX11fd6prUOqJP90xmJng4utgJTqlI=,Do you ears hand low,
TgzLedHhnhzPh559HPflTl2Q27moBNkRePhkKOzjylI=,I Go To Extremes,USSM18900214
C8wnqIx8auw/NLrfmBj3nIam9AYWHxmp7dae02ROsuc=,End of Night,GBARL1202447
M90Eg+KiLxJIPyRIyhi22ID8IKuFQ66ssoWWF21TXgE=,This Day| This Minute| Right Now (LP Version),USEE19900298
hQZrgW0LrnPnhvdYzB3zS1KngI0gB7lSCko75KTO8ME=,霧來了,
CtRvwJTv0cgecwdC/4dQJdk9R5h2czMCt4jxoglrURo=,No Limit To Your Love,
bjVt9/8pbcshPpA/xGD++1/j+tYZZjMkZ68C+eizvKA=,Onion,BGA471411679
hT4vCus8z2Wh+8pXKYGUncnxjd040Da3gpfb325iJpg=,Ashitaga Kurunara,JPN300900364
xnjN4TX7ERV2AzVqPbnuqIx4KlZGN3CIZrZhkkErsFk=,Just Like Heaven,GBALB8700003
5nW0wGK/0+TF4ESg9nvk+sWiywev7XwRFyBx+e8lCZs=,More (Love Hi) [feat. Nadia Ali],US4BR1101002
is4xnCsb3DseuQWc6gf/S1FL6R2recUkJJouOayhznY=,말해줘,
mPoKZePwWl0q8gkEdwfNuTQum2+KN1Z4v7sfNVsZMDo=,Someday,
mf+K8qvaWONrgMibseryr7zLbchUYE82B67uFmDTQ0k=,後來才知道,TWD950208107
IZ/nUzDr3UT0Nox10fwZvrktM1sVKA33eK5Jg0m8+W0=,老朋友,TWA119400108
t8Z6b9C660RPtNcRe2ns6zmGISy4Vk9paLCPVLFmn5U=,Fortune Teller,USUM71204776
kLs8p86YPI1ERJyReP514K0q0PmaYFWEQtXqTi8CfWw=,The Eternal Tree of Life,JPTK00205530
owYwcvCRNIgf3gOkEkKfKx8eZGod1l+JY/lWtKhSywk=,Contradiction's Maze (feat. Maimouna Youseff),QM6N21488545
NeEwaDMrHkHYlBkwEWayrD9UDsuiDnhhO2pK4jS2v0I=,比你賤,TWD950806106
PK9M82h8D2suLjRP6p0iHs5TpojJVCieNeBsmVeGhh0=,獻世 (Xian Shi),HKD040300550
sV8hAb49fcZxzMCMGxqrGOZayp+DwSHYOCo/34lg810=,Night & Day,USSD11400073
Q1CRaWrly+UA8GtO7yujo5uCYSXqGTxb5aRWyFb1g8Q=,Ghost In My Head,USUM71517434
/et8but6qnyHWg+aWRhnv3nitAPU6FTSmsnkQK7DJME=,Bananeira (Banana Tree),USC4R0513744
rp5oeHOL4sgpWfqe0MnIGfJwibdge0lUvyqjVZ8rulo=,在別處,CNZ171500486
